gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_MonthlyCharges_interaction,tenure_FiberOptic_interaction,MonthlyCharges_FiberOptic_interaction,tenure_squared,Is_Electronic_Check
0,0,0,0,-1.2774445836787656,0,0.21896859410296257,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.27972024453258365,-1.2774445836787656,0.21896859410296257,1.6318646643702146,1
0,0,0,0,-0.38159658183809786,1,-1.4993295040688086,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.5721390138016678,-0.0,-0.0,0.14561595127052013,0
0,0,0,0,-1.2774445836787656,1,1.1794872601989819,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.5067296120592961,-1.2774445836787656,1.1794872601989819,1.6318646643702146,0
1,1,1,0,-0.46303730927815856,1,0.006258578081699082,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.0028979551548572024,-0.0,0.0,0.21440354978355705,0
1,0,1,1,-0.6666391278783103,0,-1.4960059100684764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9972960751888469,-0.0,-0.0,0.4444077268183541,1
1,0,1,0,1.5322605130033284,1,-0.45572098796448335,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,-0.6982832748048429,0.0,-0.0,2.347822279709223,0
1,0,0,0,1.369379058123207,1,1.3589613362169235,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1.8609331946145855,1.369379058123207,1.3589613362169235,1.8751990048264016,0
0,0,0,0,-1.2774445836787656,0,0.895319973170575,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,-1.1437216503861687,-1.2774445836787656,0.895319973170575,1.6318646643702146,1
1,0,0,1,-0.748079855318371,0,-1.4893587220678117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1141592573216426,-0.0,-0.0,0.5596234699331548,0
0,0,1,1,0.5549717837226001,0,-1.479387940066815,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8210185639165835,0.0,-0.0,0.30799368072824446,0
1,0,0,1,0.6771328748826912,1,1.1911198392001445,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.8065464010474028,0.6771328748826912,1.1911198392001445,0.4585089302468984,0
0,0,1,1,-1.1960038562387048,1,0.5297246331340278,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.6335527039729305,-1.1960038562387048,0.5297246331340278,1.4304252241378523,1
1,0,1,1,0.06632741908223598,1,0.641065032145158,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.042520189046058976,0.06632741908223598,0.641065032145158,0.004399326522110562,0
1,0,1,0,1.4508197855632678,1,1.503537675231376,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,2.181362207565479,1.4508197855632678,1.503537675231376,2.1048780501818465,0
0,0,1,1,0.7178532386027215,1,0.6526976111463211,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4685410939896464,0.7178532386027215,0.6526976111463211,0.5153132721724158,0
1,0,0,0,-1.1960038562387048,1,-1.479387940066815,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.7693536811929447,-0.0,-0.0,1.4304252241378523,1
0,0,0,0,-0.30015585439803716,1,0.6593447991469852,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.19790620153086555,-0.30015585439803716,0.6593447991469852,0.09009353692941569,0
0,1,0,0,-0.5444780367182193,1,1.3373579752147637,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,-0.7281620447343875,-0.5444780367182193,1.3373579752147637,0.29645633246852654,0
1,0,0,0,1.3286586944031769,0,1.3406815692150957,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1.7813082233637314,1.3286586944031769,1.3406815692150957,1.7653339262131544,0
0,0,1,1,-1.1960038562387048,1,0.6643301901474837,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.7945414692321825,-1.1960038562387048,0.6643301901474837,1.4304252241378523,0
0,0,1,0,1.4100994218432374,1,1.5450826002355291,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,2.1787200812921657,1.4100994218432374,1.5450826002355291,1.9883803794826325,1
0,0,0,0,-0.9924020376385531,1,0.3485887601159204,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.34594019583693614,-0.9924020376385531,0.3485887601159204,0.984861804309152,1
1,0,1,0,1.4100994218432374,0,0.20401242110146783,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.2876777970440189,0.0,0.0,1.9883803794826325,0
1,0,0,0,-0.2594354906780068,0,-0.17653909193657447,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.04580050594041495,-0.0,-0.0,0.06730677382333816,0
1,1,1,0,1.002895784642934,1,1.0133075601823696,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1.0162418806537146,1.002895784642934,1.0133075601823696,1.0057999548545664,0
1,0,0,0,0.26992923768238775,0,0.3485887601159204,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.09409429828273912,0.26992923768238775,0.3485887601159204,0.07286179335579497,1
1,0,1,1,0.5956921474426305,0,-0.3493659799538514,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.20811457084210874,0.0,-0.0,0.3548491345248127,1
1,0,0,0,-0.5037576729981889,1,1.1229861621933337,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,-0.5657128958756804,-0.5037576729981889,1.1229861621933337,0.25377179310455017,0
1,0,1,0,-0.62591876415828,1,0.1873944510998066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11729370324251018,-0.62591876415828,0.1873944510998066,0.3917742993254285,0
1,0,0,0,0.7992939660427822,0,-1.4544609850643233,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1625418892065549,0.0,-0.0,0.6388708441524004,0
1,0,1,1,-1.318164947398796,0,-1.3098846460498705,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.726644025558818,-0.0,-0.0,1.7375588285508705,0
0,0,1,0,1.1657772395230555,0,0.9617918531772199,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1.1212350515927032,1.1657772395230555,0.9617918531772199,1.3590365721899953,0
0,1,0,0,-0.9924020376385531,1,0.9867188081797118,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,-0.9792217558138305,-0.9924020376385531,0.9867188081797118,0.984861804309152,0
0,1,1,0,1.6137012404433893,0,0.8089065291619363,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1.3053334695113732,0.0,0.0,2.6040316934085332,0
1,0,0,0,-0.3408762181180675,1,-0.45405919096431707,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1547779798176658,-0.0,-0.0,0.11619659607847634,0
1,1,0,0,-1.1552834925186746,0,0.15249671409631763,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.17617693645881563,-1.1552834925186746,0.15249671409631763,1.3346799480861464,1
1,0,0,0,-0.2594354906780068,1,0.6377414381448259,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.16545276293080063,-0.2594354906780068,0.6377414381448259,0.06730677382333816,1
0,0,1,0,1.369379058123207,0,0.8055829351616043,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1.1031484009917263,1.369379058123207,0.8055829351616043,1.8751990048264016,1
0,0,1,1,1.3286586944031769,0,0.8903345821700764,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1.1829507835280917,0.0,0.0,1.7653339262131544,0
0,0,0,0,0.06632741908223598,1,0.5047976781315361,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.03348192714917006,0.0,0.0,0.004399326522110562,0
0,0,1,1,0.5142514200025698,1,0.5396954151350245,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0.2775391336020628,0.0,0.0,0.2644545229746595,0
0,0,1,1,1.5729808767233588,1,1.1379423351948288,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1.789961532075388,1.5729808767233588,1.1379423351948288,2.4742688385373866,0
1,0,0,0,-0.5851984004382496,1,0.572931355138347,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,-0.3352785125878794,-0.0,0.0,0.34245716787548586,0
1,0,0,0,-1.2367242199587352,0,0.18407085709947407,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,-0.22764488716348288,-0.0,0.0,1.529486796232542,1
1,0,1,0,-0.9924020376385531,1,0.3236618051134285,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.32120263490033873,-0.9924020376385531,0.3236618051134285,0.984861804309152,1
0,0,1,1,-1.1960038562387048,1,-1.1221015850310987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.3420378227887568,-0.0,-0.0,1.4304252241378523,0
0,0,1,0,-0.8295205827584317,1,-1.4860351280674797,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.2326967254340364,-0.0,-0.0,0.688104397219888,1
0,0,0,0,-0.6666391278783103,0,-1.4843733310673135,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9895413428685361,-0.0,-0.0,0.4444077268183541,0
0,1,0,0,1.6137012404433893,1,1.506861269231708,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,2.431623899335307,1.6137012404433893,1.506861269231708,2.6040316934085332,0
0,0,0,0,-1.2774445836787656,1,0.18240906009930805,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.2330174658377955,-1.2774445836787656,0.18240906009930805,1.6318646643702146,1
1,0,0,0,-1.2774445836787656,0,-1.481049737066981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8919589647750747,-0.0,-0.0,1.6318646643702146,0
1,1,1,0,-0.9109613101984924,0,0.6909189421501416,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.6294004247820494,-0.9109613101984924,0.6909189421501416,0.8298505086785538,1
0,0,0,0,1.2064976032430856,1,-0.7033287409892356,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,-0.8485644402954897,0.0,-0.0,1.4556364666313102,0
1,0,0,0,-1.1552834925186746,0,0.45494376812655235,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.5255890253408495,-1.1552834925186746,0.45494376812655235,1.3346799480861464,1
1,0,0,0,0.8400143297628127,0,-1.3530913680541898,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.1366161386438876,0.0,-0.0,0.7056240742068673,0
0,0,1,1,0.7992939660427822,0,1.1811490571991479,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0.9440853144164,0.7992939660427822,1.1811490571991479,0.6388708441524004,1
1,1,0,0,-0.5444780367182193,1,0.7789941831589463,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.42414522346129596,-0.5444780367182193,0.7789941831589463,0.29645633246852654,1
1,0,0,1,-0.5851984004382496,1,-0.6351950639824246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3717151354087865,-0.0,-0.0,0.34245716787548586,0
1,1,1,0,0.758573602322752,1,-1.1736172920362484,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8902750969682102,0.0,-0.0,0.5754339101409166,0
1,1,0,0,-1.0738427650786138,0,-0.6667692069855808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7160052888986707,-0.0,-0.0,1.1531382841116828,0
1,1,0,0,1.6137012404433893,0,1.6298342472440013,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,2.6300655464947624,1.6137012404433893,1.6298342472440013,2.6040316934085332,0
1,0,1,1,1.6137012404433893,1,1.722894879253304,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,2.78023760380462,1.6137012404433893,1.722894879253304,2.6040316934085332,0
1,0,1,1,1.5729808767233588,1,1.3705939152180862,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,2.155918018391446,1.5729808767233588,1.3705939152180862,2.4742688385373866,0
1,1,0,0,1.002895784642934,1,0.4981504901308714,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0.4995930266700625,0.0,0.0,1.0057999548545664,0
1,0,1,0,1.0436161483629645,1,0.7091987091519689,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0.7401312252691641,0.0,0.0,1.089134665123949,1
0,0,1,1,1.5729808767233588,0,-1.3065610520495383,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.055195549145477,0.0,-0.0,2.4742688385373866,0
0,0,1,1,1.6137012404433893,0,0.6626683931473177,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1.0693488080244542,0.0,0.0,2.6040316934085332,0
1,0,0,0,-0.62591876415828,0,-1.51594747407047,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.9488599694990547,-0.0,-0.0,0.3917742993254285,0
1,1,0,0,0.26992923768238775,1,1.0266019361836989,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.2771098780373291,0.26992923768238775,1.0266019361836989,0.07286179335579497,0
0,0,1,1,-0.9924020376385531,0,-0.28123230294704044,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.27909551049442577,-0.0,-0.0,0.984861804309152,0
0,0,0,0,1.4508197855632678,0,-1.5009913010689746,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-2.17766787754922,0.0,-0.0,2.1048780501818465,0
1,0,1,1,-0.1779947632379461,1,-0.1582593249347472,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0.028169331071957508,-0.0,-0.0,0.03168213574013249,0
0,0,0,0,-1.2774445836787656,1,0.3419415721152558,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4368114092332355,-1.2774445836787656,0.3419415721152558,1.6318646643702146,0
0,0,0,0,-1.2367242199587352,1,-0.6484894399837535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8020025968153845,-0.0,-0.0,1.529486796232542,0
1,0,1,1,1.5729808767233588,0,-1.505976692069473,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-2.3688725374163835,0.0,-0.0,2.4742688385373866,0
1,1,0,0,-0.0965540357978854,1,0.14418772909548702,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,-0.013921907156701456,-0.0,0.0,0.009322681828859336,0
1,0,1,1,0.06632741908223598,0,-1.5009913010689746,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.09955687906479252,0.0,-0.0,0.004399326522110562,0
1,0,0,1,-0.015113308357824713,0,0.6294324531439953,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,-0.009512806754787257,-0.0,0.0,0.00022841208951869432,0
1,0,1,1,-1.0738427650786138,0,-1.3082228490497045,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.4048256415625566,-0.0,-0.0,1.1531382841116828,0
0,0,1,0,0.5142514200025698,0,-1.304899255049372,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.6710462948694351,0.0,-0.0,0.2644545229746595,0
0,0,0,0,0.18848851024232702,0,-1.2018678410390724,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.22653827886561667,0.0,-0.0,0.035527918493371814,0
1,1,0,0,-0.8702409464784621,1,1.5500679912360276,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,-1.348932635799209,-0.8702409464784621,1.5500679912360276,0.7573193049277295,1
1,1,0,0,-1.2367242199587352,1,0.2605135191071156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.32218337870645264,-1.2367242199587352,0.2605135191071156,1.529486796232542,0
0,1,1,0,-1.2774445836787656,1,0.3868100911197414,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4941284558132034,-1.2774445836787656,0.3868100911197414,1.6318646643702146,0
0,0,1,1,-0.38159658183809786,0,-1.0024522010191377,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.3825323333649807,-0.0,-0.0,0.14561595127052013,0
0,0,0,0,-0.13727439951791576,1,0.04447990908551963,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.006105952810326193,-0.0,0.0,0.01884426076300435,1
1,0,1,1,1.4508197855632678,1,0.6892571451499756,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.9999879035244378,1.4508197855632678,0.6892571451499756,2.1048780501818465,0
1,0,1,0,-0.62591876415828,0,-1.0090993890198023,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.63161424248815,-0.0,-0.0,0.3917742993254285,0
1,0,0,0,1.4915401492832983,1,-1.5109620830699715,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.2536606109435886,0.0,-0.0,2.2246920169240436,0
1,1,1,0,1.0843365120829946,1,-0.023653767921291324,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,-0.025648644205393662,0.0,-0.0,1.1757856714363144,0
1,0,0,1,-1.2774445836787656,1,-1.5142856770703037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9344160363157918,-0.0,-0.0,1.6318646643702146,0
1,0,1,0,-0.015113308357824713,1,1.1329569441943304,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.01712272765374772,-0.015113308357824713,1.1329569441943304,0.00022841208951869432,0
1,1,1,0,-0.13727439951791576,1,0.4831943171293762,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.06633020973440448,-0.13727439951791576,0.4831943171293762,0.01884426076300435,1
1,0,1,0,1.0843365120829946,0,0.6909189421501416,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0.7491886358631569,1.0843365120829946,0.6909189421501416,1.1757856714363144,1
1,0,1,1,-0.1779947632379461,0,-0.46402997296531395,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0.08259490517327159,-0.0,-0.0,0.03168213574013249,0
1,0,0,0,-0.7073594915983407,1,0.3735157151184122,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.2642098863501507,-0.7073594915983407,0.3735157151184122,0.5003574503542629,0
1,0,0,0,0.7178532386027215,1,0.9551446651765553,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0.6856536912311023,0.7178532386027215,0.9551446651765553,0.5153132721724158,0
0,1,0,0,-1.1145631287986442,0,-0.6335332669822583,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.7061128202457726,-0.0,-0.0,1.242250968077423,1
0,0,1,0,-0.748079855318371,1,0.4433111891253892,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.33163217022193614,-0.748079855318371,0.4433111891253892,0.5596234699331548,1
0,0,0,0,-0.5037576729981889,1,-1.504314895069307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7578101709966287,-0.0,-0.0,0.25377179310455017,0
1,0,0,0,-1.1960038562387048,1,0.9052907551715716,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,-1.0827312342024489,-1.1960038562387048,0.9052907551715716,1.4304252241378523,1
1,1,0,0,0.10704778280226633,1,1.0199547481830342,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0.1091838943516377,0.10704778280226633,1.0199547481830342,0.011459227802881188,1
1,1,1,0,-1.0738427650786138,1,1.0299255301840309,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.105978079157877,-1.0738427650786138,1.0299255301840309,1.1531382841116828,1
1,1,0,0,-0.748079855318371,1,1.0249401391835322,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,-0.7667370710304078,-0.748079855318371,1.0249401391835322,0.5596234699331548,1
1,0,0,0,-0.38159658183809786,1,1.068146861187852,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,-0.4076011911303775,-0.38159658183809786,1.068146861187852,0.14561595127052013,0
1,0,1,1,1.5729808767233588,1,1.325725396213601,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,2.0853406960304923,1.5729808767233588,1.325725396213601,2.4742688385373866,0
1,0,1,1,-0.1779947632379461,0,1.3739175092184182,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,-0.24455012176180096,-0.1779947632379461,1.3739175092184182,0.03168213574013249,1
0,0,1,0,1.2879383306831464,1,1.068146861187852,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1.3757072853227246,1.2879383306831464,1.068146861187852,1.65878514364289,0
0,0,0,0,-1.1960038562387048,1,-0.47067716096597834,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.5629316995587956,-0.0,-0.0,1.4304252241378523,1
0,0,0,0,0.06632741908223598,1,1.4968904872307114,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0.0992848826667638,0.06632741908223598,1.4968904872307114,0.004399326522110562,0
0,0,0,0,-1.2774445836787656,1,-0.4922805219681379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6288610864387533,-0.0,-0.0,1.6318646643702146,0
0,1,0,0,0.025607055362205634,1,1.5184938482328711,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0.03888415603886781,0.025607055362205634,1.5184938482328711,0.0006557212843230643,1
1,0,0,0,-0.8295205827584317,0,0.9900424021800438,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,-0.8212605504119475,-0.8295205827584317,0.9900424021800438,0.688104397219888,1
1,1,1,0,1.6137012404433893,1,1.0797794401890146,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1.7424414220382813,1.6137012404433893,1.0797794401890146,2.6040316934085332,0
1,1,1,0,0.14776814652229667,0,-0.3543513709543497,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,-0.05236184530355905,0.0,-0.0,0.021835425126634937,0
1,0,0,0,-1.1552834925186746,1,-1.481049737066981,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.7110323128326066,-0.0,-0.0,1.3346799480861464,1
1,0,1,0,-0.9924020376385531,1,-0.5055748979694671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5017335589238027,-0.0,-0.0,0.984861804309152,0
0,1,1,0,-0.5851984004382496,1,-0.5454580259734538,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.31920116430587037,-0.0,-0.0,0.34245716787548586,1
1,0,1,1,-0.13727439951791576,0,0.5097830691320341,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,-0.06998016469950011,-0.0,0.0,0.01884426076300435,0
0,0,1,0,-0.1779947632379461,1,0.9169233341727343,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,-0.16320755177342397,-0.1779947632379461,0.9169233341727343,0.03168213574013249,0
0,1,0,0,1.0843365120829946,1,1.15456030519649,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1.2519318943262399,1.0843365120829946,1.15456030519649,1.1757856714363144,1
0,1,0,0,-0.6666391278783103,1,-0.3543513709543497,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2362244888954913,-0.0,-0.0,0.4444077268183541,1
0,0,1,1,1.4100994218432374,1,0.9833952141793793,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1.3866850229577494,1.4100994218432374,0.9833952141793793,1.9883803794826325,0
1,0,0,0,0.3106496014024181,1,1.259253516206956,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0.3911866028742843,0.3106496014024181,1.259253516206956,0.09650317485148124,0
0,0,1,1,-0.9516816739185228,0,-1.4960059100684764,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.4237214086859706,-0.0,-0.0,0.9056980084723615,0
0,0,0,0,-0.9924020376385531,0,-0.3493659799538514,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.34671151038779197,-0.0,-0.0,0.984861804309152,0
0,0,1,1,1.0436161483629645,1,-1.4926823160681442,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.5577873694245457,0.0,-0.0,1.089134665123949,0
1,0,1,1,1.5729808767233588,0,1.3556377422165908,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,2.1323922442711276,1.5729808767233588,1.3556377422165908,2.4742688385373866,1
0,0,0,0,-1.1145631287986442,0,-1.4893587220678117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6599843171714506,-0.0,-0.0,1.242250968077423,0
0,0,0,0,-0.62591876415828,1,0.6244470621434968,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.39085313341912614,-0.62591876415828,0.6244470621434968,0.3917742993254285,1
1,0,1,1,-0.0965540357978854,0,0.6875953481498096,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.06639010585971619,-0.0965540357978854,0.6875953481498096,0.009322681828859336,1
0,0,0,0,-1.1960038562387048,0,0.37683930911874425,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.45070126688834744,-1.1960038562387048,0.37683930911874425,1.4304252241378523,1
1,0,1,1,-0.7888002190384014,0,-1.3381351950526947,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0555213349605594,-0.0,-0.0,0.6222057855550299,0
1,1,0,0,-0.6666391278783103,1,0.7258166791536301,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.4838577979905073,-0.6666391278783103,0.7258166791536301,0.4444077268183541,1
1,0,1,1,-0.0965540357978854,0,-1.4461520000634926,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.13963181198331404,-0.0,-0.0,0.009322681828859336,0
1,0,1,1,-1.2774445836787656,0,-1.5142856770703037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9344160363157918,-0.0,-0.0,1.6318646643702146,0
0,0,0,0,-0.7888002190384014,0,0.8188773111629334,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,-0.6459306024108991,-0.7888002190384014,0.8188773111629334,0.6222057855550299,1
1,0,0,0,0.06632741908223598,0,-1.4976677070686424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.09933643365267328,0.0,-0.0,0.004399326522110562,0
1,0,1,0,0.7992939660427822,1,1.3805646972190828,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1.1034770322188936,0.7992939660427822,1.3805646972190828,0.6388708441524004,1
0,0,0,0,-1.1552834925186746,1,0.20401242110146783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2356921823672943,-1.1552834925186746,0.20401242110146783,1.3346799480861464,0
1,0,1,1,0.47353105628253944,0,-1.3265026160515319,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.6281401849404338,0.0,-0.0,0.22423166126405752,1
1,0,1,0,0.5956921474426305,1,1.3074456292117733,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0.7788350945296425,0.5956921474426305,1.3074456292117733,0.3548491345248127,1
0,0,1,1,-0.7888002190384014,0,-1.5275800530716328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2049554804615967,-0.0,-0.0,0.6222057855550299,0
1,0,0,0,-1.1145631287986442,1,1.0000131841810405,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-1.1145778234007153,-1.1145631287986442,1.0000131841810405,1.242250968077423,0
0,0,1,1,-0.38159658183809786,0,-1.3597385560548543,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5188715851840032,-0.0,-0.0,0.14561595127052013,0
0,1,0,0,-0.9924020376385531,1,1.3539759452164248,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,-1.343688486946366,-0.9924020376385531,1.3539759452164248,0.984861804309152,1
1,0,1,0,0.3106496014024181,1,-0.4856333339674735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15086180162472304,0.0,-0.0,0.09650317485148124,0
