gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,68,1,110.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,50,1,84.4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,3,1,20.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,25,1,84.6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,19,1,105.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,0,0,65,0,105.1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
0,0,1,1,3,1,84.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,67,1,111.25,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,0,0,8,1,75.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,67,0,70.9,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,0,0,26,0,59.45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,1,1,0,57,1,95.25,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,39,0,75.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,47,0,54.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,20,1,98.55,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,1,0,17,1,70.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,52,0,21.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,0,0,25.35,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,61,0,93.7,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,8,1,94.45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,1,0,72,0,89.1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,24,1,51.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,4,0,69.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,26,1,83.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,66,0,89.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,1,65,0,91.55,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,34,1,79.95,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,1,45,1,81.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,1,71,1,99.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
1,0,0,0,18,1,82.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,2,0,70.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,8,1,74.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,3,1,31.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,12,1,20.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,0,0,16,0,20.1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,0,72,1,110.1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,1,1,70.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,20.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,10,0,85.55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,62,1,43.6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
1,0,0,0,4,0,78.45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,53,0,24.05,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,52,0,100.3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,1,0,0,19,1,88.2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,18,1,45.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,51,1,29.45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,6,0,44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,72,0,113.8,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,72,1,116.6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,71,1,106.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,1,0,0,57,1,79.75,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,1,0,58,1,86.1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,1,1,71,0,25.45,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,72,0,84.7,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,17,0,19.15,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,0,0,39,1,95.65,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,8,0,56.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,68,0,19.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,28,1,60.0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,1,1,75.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,1,45.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,71,0,19.45,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,0,0,30,1,69.1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,34,0,19.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,1,32,0,83.7,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,1,1,6,0,25.4,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,45,0,25.5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,37,0,28.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,11,1,111.4,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,0,0,2,1,72.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,76.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,23,0,34.6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,29,1,66.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,68,1,85.5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,17,0,34.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,69,1,19.3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,1,0,59,1,64.05,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,1,1,1,19.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,32,1,98.85,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,29,1,79.3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,59,0,85.55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,28,0,50.8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,15,1,76.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,50,1,93.5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,5,0,45.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,14,1,78.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,20,1,19.5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,3,1,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,35,1,95.45,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,6,1,95.75,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,14,1,95.6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,23,1,96.9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,71,1,104.65,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,1,1,28,0,106.1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,0,64,1,96.9,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0,0,0,3,1,50.6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,34,1,109.8,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,1,1,49.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,33,1,110.45,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,12,0,94.55,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,72,1,97.25,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,1,1,0,36,0,54.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,4,1,20.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,8,1,49.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,18,1,48.35,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,29,0,80.1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,28,1,92.35,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,59,1,99.5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,1,0,0,16,1,54.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,67,1,94.35,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1,0,0,0,40,1,102.65,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,1,1,9,0,19.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,8,0,54.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,58,1,19.85,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,71,0,105.55,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,5,0,19.95,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,17,1,83.55,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,30,0,85.45,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,3,0,76.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,13,0,24.5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1,0,0,16,1,86.6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,30,0,21.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,1,0,19.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,13,0,89.4,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,34,0,19.7,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,52,1,106.3,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,4,1,70.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,44,0,24.85,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,0,47,1,104.1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,13,0,18.8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,5,1,94.85,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,23,0,23.85,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,8,1,105.5,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,40,1,50.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,67,0,94.1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
0,0,0,0,25,1,100.25,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,70,1,115.15,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,43,1,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,0,0,12,1,91.3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,1,72,1,89.55,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,1,1,0,21,1,69.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,51,0,60.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,1,1,55,0,57.55,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,51,0,59.9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,0,22,1,63.55,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,51,1,80.75,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,71,1,109.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,0,1,3,1,20.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,44,0,94.4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,31,0,79.2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1,1,0,3,1,74.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,45.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,41,1,55.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,60,1,103.75,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,2,0,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,29,1,24.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,0,65,0,105.25,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,2,0,79.55,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,5,1,71.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,2,1,79.45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,1,71.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,28,0,54.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,1,14,1,19.5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,0,58,1,108.85,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,15,0,51.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,19,1,89.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,60,1,89.55,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,0,0,0,1,1,69.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,71,0,77.35,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,0,0,1,0,24.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,6,1,99.95,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,1,43,1,60.4,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,68,1,76.9,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,1,1,0,58,1,45.3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,4,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,46,1,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,35,0,19.7,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,0,0,47,1,86.05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,25,1,20.95,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1,1,0,19,1,94.95,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,49,1,74.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,6,1,69.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,68,1,20.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,58,0,20.3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,25,1,20.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,24,0,24.2,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,6,1,89.75,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,15,1,69.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,26,1,92.4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,1,16,1,69.1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,10,0,70.3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,21,0,45.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,67,0,74.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,19,1,34.95,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,40,0,25.25,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,16,1,100.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,57,1,57.5,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,41,1,80.25,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,28,0,54.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,1,70,0,79.7,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,0,1,21,0,24.7,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,36,0,19.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,70,0,74.1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
1,1,0,0,8,1,74.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,2,1,84.05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,56,1,60.25,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,1,1,70.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,4,0,70.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,63,1,19.15,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,68,0,70.8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
0,1,0,0,15,1,96.3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,43,0,80.45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,0,19.95,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,35,0,26.2,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,1,60,0,19.95,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,71,0,111.3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,1,71,1,90.55,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,1,0,0,24,0,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,23,1,99.95,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,1,1,72,0,38.5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,70,0,65.3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1,1,1,0,72,1,109.55,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,1,1,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,3,1,75.85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,72,1,112.6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,34,0,26.1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,24,1,49.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,37,1,64.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,32,1,75.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,26,0,19.3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,22,1,69.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,1,1,43,1,99.3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,17,0,19.4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,0,71,1,52.3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,7,0,20.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,22,0,19.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
